arm,prompt_id,sparsity,intervention_kind,purpose,representation,pool,score,selection_rule,n_cells,jaccard_median,jaccard_iqr,recall_median,spearman_rho_vs_exact_median,swaps_per_query_block_median,frac_query_blocks_changed_median,frac_decisions_changed_median,frac_cells_mask_identical_to_deployed,changed_pair_gap_fp64_median,reference_margin_norm_fp64_median,rel_l2_median,cosine_median,sparsification_error_median,wrong_mask_excess_median,wrong_mask_excess_iqr,signed_wrong_mask_over_sparsification_median,abs_wrong_mask_over_sparsification_median,abs_wrong_mask_over_sparsification_p90,frac_cells_arm_worse_than_deployed,random_matched_excess_median,isolation_ratio_abs,frac_cells_random_worse_than_arm,representation_saturation_frac_median,deployed_score_ties_median,exact_ties_fp64_total,selector_budget_violating_rows_total,selector_budget_violating_frac_max,pool_semantics,score_semantics,select_semantics
V0_FP64,p05,0.9,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,4320,0.9889200880321772,0.008240094583136015,0.994429181929182,0.9999999999999996,0.35096153846153844,0.328525641025641,0.0011248767258382644,0.0,0.0010800119402931945,0.0012665848812426499,0.24998463690280914,0.9733259677886963,0.24947474896907806,0.0003649964928627014,0.0006956979632377625,0.0016319657964996115,0.001653547070651925,0.0047017881376043924,0.9300925925925926,-0.0006933808326721191,1.8996917675396519,0.3511574074074074,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
V0_FP64,p05,0.95,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,4320,0.9838553451050611,0.011611080515422367,0.9918619791666667,0.9999999999999996,0.26041666666666663,0.2516025641025641,0.0008346688034188035,0.0,0.0012151421764457692,0.002076267647233391,0.3129686266183853,0.9600237011909485,0.31253038346767426,0.0005155950784683228,0.0009388662874698639,0.0017783540685965779,0.0018117341628636646,0.005092750398304008,0.9171296296296296,-0.0013120248913764954,2.544680789572556,0.32314814814814813,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
V0_FP64,p06,0.8,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,4320,0.9938268055491107,0.005066717327311565,0.9969038461538462,0.9999999999999996,0.3870192307692307,0.358974358974359,0.0012404462524654833,0.0,0.0007865334899978706,0.0008288105597913729,0.21360892057418823,0.9800215363502502,0.21330200135707855,0.00014900416135787964,0.0002647973597049713,0.0007315654388291438,0.000796331445760844,0.00238694155708139,0.8564814814814815,-0.00037404149770736694,2.5102755137756887,0.33773148148148147,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
V0_FP64,p06,0.9,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,4320,0.9895491987951514,0.006940745972149331,0.994747150997151,0.9999999999999996,0.33092948717948717,0.3125,0.0010606714332675872,0.0,0.0010108090387755076,0.001283386818593608,0.2985922247171402,0.9637080430984497,0.2981490343809128,0.00029809772968292236,0.0005679670721292496,0.0010562283234955667,0.0011274733989120023,0.00354481918752366,0.8689814814814815,-0.0010713711380958557,3.594026493376656,0.30069444444444443,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
V0_FP64,p06,0.95,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,4320,0.984594742334642,0.01024262467257242,0.9922375801282052,0.9999999999999996,0.24839743589743588,0.2403846153846154,0.0007961456278763971,0.0,0.0011396292383974624,0.002080408652207129,0.36968815326690674,0.9471822679042816,0.36923445761203766,0.00046071410179138184,0.0009277239441871643,0.001287971925567232,0.001399766790931462,0.004288743716156284,0.8629629629629629,-0.001958414912223816,4.250824762274403,0.2675925925925926,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
V0_FP64,p07,0.8,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,4320,0.9927316391669327,0.006974571136239671,0.9963525641025641,0.9999999999999996,0.45592948717948717,0.41025641025641024,0.0014613124589086127,0.0,0.00100737408316215,0.0008497264859377683,0.2109062299132347,0.9792095422744751,0.21059146523475647,0.00022962689399719238,0.0004331357777118683,0.0012924104087060231,0.001309772531188823,0.004030341847256045,0.9208333333333333,-0.0005296394228935242,2.3065217391304347,0.30300925925925926,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
V0_FP64,p07,0.9,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,4320,0.9877133105802047,0.010338362868576811,0.9938186813186813,0.9999999999999996,0.3894230769230769,0.3573717948717949,0.0012481508875739646,0.0,0.0012219868592886905,0.0012854724620193713,0.3329578638076782,0.9515488147735596,0.3326541930437088,0.0005071423947811127,0.000999990850687027,0.0017559601886409637,0.0017890070752888444,0.006215498036590221,0.9291666666666667,-0.0021691322326660156,4.277166048407831,0.2324074074074074,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
V0_FP64,p07,0.95,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,4320,0.9819354838709677,0.014631730647882923,0.9908854166666666,0.9999999999999996,0.29166666666666663,0.27724358974358976,0.0009348290598290599,0.0,0.0013453807518480159,0.0020518228098484487,0.4050765633583069,0.9298078715801239,0.4043515473604202,0.0006601810455322266,0.0012746378779411316,0.0018881450061458095,0.0019343567360650352,0.0065345013071100525,0.9180555555555555,-0.003897339105606079,5.903439869989166,0.2064814814814815,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
V0_FP64,p08,0.8,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,4320,0.9939159998977479,0.004685940224826157,0.996948717948718,0.9999999999999996,0.3814102564102564,0.3541666666666667,0.0012224687705456936,0.0,0.0008067619149689849,0.0008564789877889672,0.22134288400411606,0.9780329167842865,0.2211449071764946,0.00011540204286575317,0.00023315474390983582,0.000558603357162654,0.0006235635384527937,0.001992410629386903,0.812962962962963,-0.0005181506276130676,4.4899606172122155,0.2831018518518518,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
V0_FP64,p08,0.9,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,4320,0.9895743711726301,0.006639308529263643,0.9947598697598697,0.9999999999999996,0.3301282051282051,0.3125,0.00105810322156476,0.0,0.0010350855699065124,0.0013042710279578037,0.303927019238472,0.9611460268497467,0.30331985652446747,0.00023234635591506958,0.0005391351878643036,0.0008063354547459597,0.0008814516040653221,0.0031992813752055606,0.8293981481481482,-0.0014636814594268799,6.299567099567099,0.23078703703703704,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
V0_FP64,p08,0.95,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,4320,0.984594742334642,0.009849650860755843,0.9922375801282052,0.9999999999999996,0.24839743589743588,0.2387820512820513,0.0007961456278763971,0.0,0.0011577731299950238,0.002111601970547155,0.36723653972148895,0.9454435706138611,0.3667117804288864,0.00039158761501312256,0.0008221324533224106,0.00107276445196758,0.001162095994019861,0.003872915950243922,0.8557870370370371,-0.002531304955482483,6.464210966931771,0.20625,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
V0_FP64,p09,0.8,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,4320,0.9935083190635623,0.005777115446431891,0.9967435897435898,0.9999999999999996,0.40705128205128205,0.37419871794871795,0.0013046515450361605,0.0,0.000882015892399658,0.0008543472024638636,0.19681675732135773,0.9824336767196655,0.19661778956651688,0.00016675889492034912,0.00028300657868385315,0.000887835511407795,0.0009239279354521167,0.0027879216938753826,0.8895833333333333,-0.00040790438652038574,2.4460727370208204,0.33402777777777776,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
V0_FP64,p09,0.9,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,4320,0.9888697763836891,0.007990688023629122,0.9944037444037443,0.9999999999999996,0.35256410256410253,0.3301282051282051,0.0011300131492439185,0.0,0.0011084030451047962,0.0013060027830985514,0.28423909842967987,0.9654636681079865,0.2836446613073349,0.0003805607557296753,0.0007328204810619354,0.0014026423783353738,0.0014288543593424497,0.0044528244241118205,0.9043981481481481,-0.0012577027082443237,3.304867066055836,0.2824074074074074,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
V0_FP64,p09,0.95,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,4320,0.9838060702399285,0.011609927897967554,0.9918369391025641,0.9999999999999996,0.26121794871794873,0.2516025641025641,0.0008372370151216305,0.0,0.0012473398822922504,0.002116150922193984,0.3580634742975235,0.9477598071098328,0.3576381057500839,0.0005379170179367065,0.001041751354932785,0.0015706070106215097,0.0016224101253673562,0.00508933821817454,0.8923611111111112,-0.002242550253868103,4.168952048533201,0.2513888888888889,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
V0_FP64,p10,0.8,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,4320,0.9938140640576673,0.00514264034735834,0.9968974358974358,0.9999999999999996,0.38782051282051283,0.3605769230769231,0.0012430144641683103,0.0,0.0007825862326072915,0.0008237585746623478,0.19130907952785492,0.9837822020053864,0.19113872200250626,0.00014175474643707275,0.00024341139942407608,0.0007691024446259354,0.0008066779971214783,0.002400374108837838,0.8768518518518519,-0.0002859272062778473,2.0170556081152107,0.3678240740740741,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
V0_FP64,p10,0.9,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,4320,0.9894233445509982,0.007403592826974115,0.9946835571835572,0.9999999999999996,0.3349358974358974,0.3157051282051282,0.0010735124917817225,0.0,0.000989860663031552,0.0012651926104980948,0.26912565529346466,0.9696500301361084,0.2690359801054001,0.00028793513774871826,0.0004945658147335052,0.001121505413015953,0.0011570815337629593,0.0034997225441706172,0.8918981481481482,-0.000841289758682251,2.9218030326553848,0.32731481481481484,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
V0_FP64,p10,0.95,reference_exact,exact selector on the same bf16 Q/K: how far deployed VSA already is from optimal,bf16,fp64,fp64,exact_index_order,4320,0.9843975155279503,0.010436491027808525,0.9921374198717948,0.9999999999999996,0.2516025641025641,0.24358974358974358,0.0008064184746877054,0.0,0.0011280989027750046,0.002058497373744323,0.3354294002056122,0.9561200141906738,0.3347241282463074,0.00042600929737091064,0.0007563270628452301,0.0012698423065723176,0.0013634091500479254,0.0040043323389684195,0.8710648148148148,-0.0014404579997062683,3.381283010948267,0.3055555555555556,0.0,0.0,0,0,0.0,pool=fp64_values_acc_fp64_valid_token_denominator,score=fp64_values_acc_fp64,select=exact_stable_sort_index_order_ties_at_float64
VA_FP8,p01,0.8,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,4320,0.9909386765362772,0.004341488736706256,0.9954487179487179,0.9999565485821313,0.5689102564102564,0.49759615384615385,0.0018234303090072321,0.0,0.0013502950384766173,0.0008585681424010778,0.17994459718465805,0.9850189983844757,0.18001074343919754,2.5890767574310303e-06,0.00013510696589946747,1.3287817811012365e-05,0.00039562699083310604,0.0012883452066129258,0.5125,-0.0005911439657211304,228.32230215827337,0.36574074074074076,1.4997955304352217e-06,327.0,0,48,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_FP8,p01,0.9,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,4320,0.9864578069732188,0.006869064537168623,0.9931827431827431,0.9999565485821313,0.42948717948717946,0.3942307692307692,0.0013765614727153188,0.0,0.0016340921759566507,0.0012994446882484472,0.26113124191761017,0.9702097773551941,0.2611015737056732,-5.885958671569824e-06,0.00023368746042251587,-2.4926758519663016e-05,0.00045111643353485363,0.0016514713119276634,0.4837962962962963,-0.001400195062160492,237.8873417721519,0.3229166666666667,1.4997955304352217e-06,301.0,0,24,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_FP8,p01,0.95,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,4320,0.9820338478336393,0.010802417386137964,0.9909354967948718,0.9999565485821313,0.29006410256410253,0.27564102564102566,0.0009296926364234057,0.0,0.00184604970421928,0.0021088596427138915,0.32716962695121765,0.9552481472492218,0.32723937928676605,-1.296401023864746e-06,0.00035085901618003845,-3.0796314115849002e-06,0.0005366485860716205,0.001978361930789949,0.49745370370370373,-0.0023382902145385742,1803.6781609195402,0.30324074074074076,1.4997955304352217e-06,248.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_FP8,p02,0.8,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,4320,0.9909640860709089,0.003935869243446688,0.9954615384615385,0.999955556990357,0.5673076923076923,0.5,0.0018182938856015779,0.0,0.001297276556447446,0.0008351908232747366,0.17290432751178741,0.9867795705795288,0.17285160720348358,6.109476089477539e-07,0.0001333700492978096,3.7609716090178494e-06,0.0003831069375306009,0.0013964087441058917,0.5032407407407408,-0.00021680444478988647,354.8658536585366,0.46458333333333335,1.4101338479122205e-06,324.0,0,36,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_FP8,p02,0.9,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,4320,0.9868091880827837,0.006069592662716339,0.9933608058608059,0.999955556990357,0.4182692307692308,0.38782051282051283,0.0013406065088757396,0.0,0.0015644659613611727,0.0012886912384254827,0.25710533559322357,0.9725766181945801,0.25705498456954956,-2.1383166313171387e-06,0.00022537074983119965,-8.729221659806323e-06,0.00044643885622060793,0.0017231723505976397,0.49236111111111114,-0.0008702799677848816,406.993031358885,0.41087962962962965,1.4101338479122205e-06,297.0,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_FP8,p02,0.95,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,4320,0.9828211111662778,0.009142451630889559,0.9913361378205128,0.999955556990357,0.27724358974358976,0.2676282051282051,0.0008886012491781723,0.0,0.0017937384071831338,0.0021243144700614273,0.3302682787179947,0.9575044214725494,0.33039841055870056,7.450580596923828e-08,0.0003385990858078003,2.555945533585087e-07,0.0005249080472815807,0.001952674946331522,0.5,-0.0014457404613494873,19404.4,0.3835648148148148,1.4101338479122205e-06,243.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_FP8,p03,0.8,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,4320,0.9909386765362772,0.004062677527899017,0.9954487179487179,0.9999564916777401,0.5689102564102564,0.5016025641025641,0.0018234303090072321,0.0,0.0012966604995808878,0.0008336685779420485,0.17776718735694885,0.9856806099414825,0.17780262231826782,-2.1494925022125244e-06,0.000134224072098732,-1.1991546929127033e-05,0.0003952157601156887,0.001358373167600385,0.49027777777777776,-0.00029917433857917786,139.1837088388215,0.44375,1.287867917199037e-06,325.5,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_FP8,p03,0.9,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,4320,0.9866585809581565,0.006219922052600357,0.9932844932844933,0.9999564916777401,0.4230769230769231,0.3894230769230769,0.0013560157790927022,0.0,0.0015498168877492301,0.0012806769398954,0.2602863311767578,0.9713126420974731,0.2603085935115814,-8.910894393920898e-06,0.00022376328706741333,-3.136461445871368e-05,0.0004521598344433066,0.0016490897073177327,0.47708333333333336,-0.0010251030325889587,115.03929765886288,0.38587962962962963,1.287867917199037e-06,299.0,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_FP8,p03,0.95,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,4320,0.982525814138205,0.009533787665104043,0.9911858974358975,0.9999564916777401,0.28205128205128205,0.2692307692307692,0.0009040105193951348,0.0,0.0017706947499614284,0.0020853210010376806,0.3344331532716751,0.9567899405956268,0.33439214527606964,-1.173466444015503e-05,0.00035532936453819275,-3.716105084025005e-05,0.0005427730549330537,0.00197686031448597,0.47685185185185186,-0.0016440153121948242,140.0990476190476,0.36041666666666666,1.287867917199037e-06,244.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VA_FP8,p04,0.8,intervention_a,"routing input quantized to FP8-E4M3, kernel arithmetic unchanged",fp8_e4m3,kernel,kernel,kernel,4320,0.9913707268503154,0.003353504538821994,0.9956666666666667,0.9999603887655562,0.5416666666666666,0.4807692307692308,0.001736111111111111,0.0,0.0012376794173305432,0.0008332509353356908,0.19745341688394547,0.982470691204071,0.19740910828113556,-3.8370490074157715e-06,0.00014926493167877197,-1.9795540397919412e-05,0.00036685751436622903,0.0012419271570372145,0.48541666666666666,-0.0005576834082603455,145.34174757281554,0.37453703703703706,1.418284909959766e-06,313.5,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
